,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
26393,1.056115839,0.080344041,-0.352794671,0.912268088,0.644011942,0.338303193,0.458908711,-0.086601651,-0.275231607,-0.095215443,-1.111858527,0.477519986,1.275854856,0.238415172,1.129679105,0.256349085,-0.713217284,-0.791557011,-0.034349648,0.180901032,-0.44990208,-1.539797334,-0.033954658,-1.368766263,0.351807672,-0.738883932,0.008731064,0.035276226,126,0
26394,-0.911539533,0.768449693,1.529957682,-0.346837946,0.689724202,-1.301867246,0.783526179,-0.323235231,-0.113086207,-0.358815634,-0.231161521,-0.175676732,-0.039030737,-0.666935942,0.541628513,0.517014314,-0.346042422,-0.23035495,-0.692288545,0.025950599,-0.291920798,-0.639320909,-0.134606572,0.334308772,-0.324318664,-0.097980067,0.06878585,-0.04891103,2.69,0
26395,1.467948872,-0.501028226,-0.389827824,-0.959901056,-0.23652796,-0.35182994,-0.325308488,-0.232527196,-0.873447512,0.632038028,-1.427383937,-0.841322333,0.866803608,-0.237326205,0.7115848,1.380842833,-0.242424529,-0.98177495,1.034106674,0.20334567,0.143313379,0.314013519,-0.318163761,-0.955155805,0.82281024,-0.034811269,-0.010428101,0.002555265,40.85,0
26396,1.267364634,-0.065260626,-0.399935246,-0.065168039,-0.190964217,-0.946926722,0.196101114,-0.105141818,-0.045815789,0.145761931,0.777913543,-0.457549553,-2.254904895,1.106535282,0.331991723,0.3090353,-0.401673957,0.191939728,0.544067674,-0.162981917,-0.033542097,-0.256368731,-0.127484754,0.032047537,0.482571919,1.078966444,-0.135957082,-0.024284077,24.95,0
26396,-1.019941086,0.612325279,2.48230892,-0.257014789,-0.159339554,0.230319345,0.238150349,-0.034206887,0.25745788,-0.070455362,0.817660999,0.537373822,0.334747283,-0.510951563,0.191508459,1.140748376,-1.592750885,1.198325382,-1.038607705,-0.133802265,0.364849592,1.100035037,-0.291924101,0.020135645,-0.177506827,-0.520977683,-0.413735736,-0.034147871,30.22,0
26400,-0.704442742,0.379331266,1.668739304,-0.748493759,0.029405026,-0.382420674,0.172179477,0.124467878,-0.373952883,-0.376576645,1.699169862,0.811202727,0.010634155,0.238964033,0.53352956,0.115333812,-0.270242717,-0.272972846,0.063441196,-0.093132303,0.083628013,0.209296444,0.003923836,0.281683651,-0.860616695,0.793147487,-0.007916212,0.109359408,19.93,0
26401,-0.557590535,1.173196422,0.710517509,-0.370865522,0.610064211,-0.014514275,0.575378236,0.159738992,-0.375184758,-0.032616033,0.457935338,0.207817093,0.19079993,-0.362875377,0.301981499,0.903183304,-0.673566143,0.72888179,0.608639624,0.293062326,-0.318759236,-0.819623203,-0.150732,-0.894146839,0.017707831,0.131721558,0.344836866,0.143562616,9.85,0
26403,-2.505765795,1.829116034,0.685880882,-0.559170699,0.047018545,0.209764694,0.392291682,0.372309542,0.83073285,2.070272378,1.877919004,0.682765069,-0.423816873,-0.092177638,0.844960812,-0.294606575,-0.15198376,-0.854093418,-0.580526147,0.634056959,-0.416723994,-0.394132193,0.283177215,-0.335417088,0.028208617,0.15186878,0.993273413,0.532194214,17.99,0
26406,-0.656052817,1.108050121,0.946603175,-0.281963636,1.116198555,-0.143991549,1.021478974,-0.151828018,-0.560855034,-0.581289155,-1.742219479,-0.153634282,0.915386679,-0.023712428,0.33932059,0.539108846,-1.209959267,0.300735345,-0.312474764,-0.091446069,0.040291961,0.094682366,-0.508328073,-0.990183839,0.504957626,-0.399148512,-0.030576617,0.082747995,12,0
26406,-0.638783685,0.932140201,1.817444876,0.097301711,0.813809209,-0.448821814,1.339014,-0.277110751,-0.828963785,-0.572541441,0.067372643,0.639083345,1.044011063,-0.113882178,0.471221731,-0.078141915,-0.540740968,-1.231297984,-1.050880588,0.071939304,-0.42054378,-1.2017257,0.027739302,0.013611772,0.285722321,-0.919010976,-0.195004692,-0.236670646,37.5,0
26406,-1.207592123,1.807144534,0.118035257,-0.106945785,-0.170029036,-0.614952292,0.01861339,0.801217055,-0.591823613,-0.670689801,-1.10897433,0.36441274,1.121423973,-0.063068521,0.814681151,0.819138383,-0.010670027,0.10466357,0.180833814,0.090961054,-0.258435956,-0.830870723,-0.019985993,-0.490571457,0.072607347,0.130984953,0.115073611,0.01393569,9.03,0
26407,-0.423746206,1.283632608,1.427170017,0.962604327,-0.120773743,-0.71479517,0.506215502,-0.105205403,-0.59722601,0.00687758,-0.067500758,-0.207394862,0.211198647,-0.322826383,1.84045427,-0.286151508,0.623567634,0.072520447,1.581287872,0.318495898,-0.219244825,-0.529897424,-0.024217645,0.35805593,-0.444235217,0.310642024,0.226475857,0.201974828,1.78,0
26408,1.190865995,0.166357477,0.137841316,0.46153572,-0.062946324,-0.115148168,-0.172302383,0.163386816,-0.046784,-0.126498622,1.377738536,0.332396529,-0.888840887,0.130451417,0.786739831,0.528551812,-0.036063752,-0.01430736,-0.136476602,-0.157388449,-0.241624208,-0.751516331,0.117836115,-0.377573631,0.120550929,0.130513154,-0.017989101,0.011763069,2.68,0
26409,1.181832737,0.160211048,0.634221,0.924468217,-0.399348217,-0.253618255,-0.224234865,0.095714664,0.04372386,0.147810314,0.962501869,0.531899804,-0.536846505,0.525103007,0.559862618,0.696642146,-0.886842974,0.486167401,0.049935148,-0.137687338,-0.166070792,-0.559428389,0.062115694,-0.05560655,0.291258607,-0.618745986,0.027904231,0.020754774,9.99,0
26410,-0.782845382,0.368745434,2.491473909,1.601648368,-0.417058091,1.017224714,0.36616375,0.020069674,0.037204869,0.038884279,-0.711968776,-0.376249545,-0.004440838,-0.464250164,1.742837814,-0.69162125,0.271711719,0.257127438,1.169888828,0.168044587,0.126913443,0.8222131,-0.074362205,-0.260300601,0.212851921,0.066399655,-0.051980436,-0.187419338,99,0
26411,-2.741872166,-0.830921757,1.213748086,0.277152009,2.517746103,1.023274991,-0.442672293,0.499905858,0.079383702,-0.118178734,1.359348274,0.930583035,-0.790790026,0.110651564,-0.380394698,-1.125760193,0.505761834,-1.851141983,-1.65900486,-1.15216766,-0.107300147,0.393140139,-0.720147762,-1.271014225,0.030371333,-0.396393376,-0.168337475,0.33069839,43.14,0
26411,0.861395489,-0.841689461,-0.398506362,-0.74905972,-0.336409675,-0.09660532,0.109877698,0.144526271,1.121818185,-0.90792067,1.452339814,0.647354888,-2.020224507,0.952232445,0.677493407,-1.379706298,0.561380592,-0.470959188,0.322972828,0.027378506,0.166852274,0.309494115,-0.267369247,-0.273746052,0.649086861,-0.473577306,0.018907864,0.019186866,168.06,0
26411,1.217695917,0.126198876,0.512309534,0.514364207,-0.513741118,-0.692102356,-0.111960236,0.000527122,-0.057735044,0.13378884,1.304893989,0.506851266,-0.804632156,0.641709999,0.44502318,0.5481599,-0.615177356,0.080449352,0.178336547,-0.149485535,-0.218050501,-0.71675168,0.136708494,0.295747046,0.152712437,0.080757603,-0.039549528,0.00651449,1.29,0
26414,-1.504350845,1.497508413,0.789624843,-1.414160534,-0.23146825,-0.815109374,0.351434787,0.417662551,0.095620125,-0.241793119,-0.315624184,0.339911072,0.254922616,0.175742248,0.603936083,0.212919424,-0.211198648,-0.906376624,-1.072411913,0.137228456,-0.022587496,-0.013989621,0.008533023,0.127223448,-0.231981049,0.790171006,0.217715643,0.234686062,0.77,0
26414,-0.262443723,-3.162120636,-0.29421762,-0.796266522,-1.940071911,-0.380837682,0.388392938,-0.22860024,1.992874152,-1.590364338,-0.872815827,0.483305831,0.004798622,-0.014249539,1.543587402,-0.216570143,-0.209148967,0.585373851,0.649437406,1.569419608,0.574583301,0.075165701,-0.887119559,-0.008395223,0.270158911,-0.040587728,-0.102475956,0.160309024,816.62,0
26415,1.284474648,-0.084686223,-1.107936469,-0.544082344,2.014141392,3.273891096,-0.513748864,0.804094641,-0.054609795,-0.006308126,-0.028379552,0.074315946,0.044139198,0.429125086,1.247290579,0.642479144,-0.909761853,-0.065417854,0.250154237,0.049555883,-0.303606493,-1.077384265,0.0896854,0.992947227,0.363519681,0.108666045,-0.031327107,0.014623932,17.99,0
26415,-2.781836027,-0.196090822,0.389416921,1.310587095,1.033048911,1.796127601,-0.13879691,0.874401541,-0.140265609,0.366880691,1.405949464,0.939924459,-0.511588702,0.415024458,0.586255344,-1.666041976,1.26742082,-1.547377643,0.117271265,-0.956390625,-0.10005961,0.767285763,0.699143156,-1.314057729,-0.114333663,-0.125640366,-0.125924061,0.318230955,46.02,0
26415,-0.175923752,1.025718467,1.595870199,0.867492329,0.39413944,-0.430238172,1.010697506,-0.328146304,-0.691577898,-0.081557246,0.244093753,0.496493714,0.904136307,-0.011380652,1.160677697,-0.84333637,0.049193201,-0.592721475,-0.052326389,0.088991579,0.167267951,0.791822299,-0.147686803,0.444954638,-0.367280445,-0.357452208,0.03354923,-0.056850453,7.81,0
26417,1.058889379,-0.01359964,0.059122135,0.537774975,-0.359843406,-1.034872987,0.407714237,-0.186283629,-0.399637699,0.087044631,1.595115891,0.792291517,-0.548054976,0.803929341,0.107362418,0.196775732,-0.396146208,-0.377643596,0.296591894,0.04653628,-0.271797633,-1.074824499,0.08914286,0.514551949,0.180718089,0.100869159,-0.086830643,0.015347074,92.9,0
26419,-0.983047489,1.500043177,0.554272711,-0.307908514,0.317935842,-0.537305787,0.552245916,0.080718213,0.408349851,0.453768267,-1.187536627,-0.922465483,-0.7553089,-0.490914328,1.128121247,0.652413168,-0.310927193,0.254974376,0.193967646,0.445921177,-0.43514401,-1.021514687,-0.102122669,-0.675760498,0.086161126,0.149737921,0.557520002,0.279203695,2.68,0
26419,-1.498144469,0.525659286,0.718741096,-0.400216811,0.104152589,-1.275309614,0.767595029,0.389616878,-0.97688014,-0.618958624,1.18711852,0.666536687,-0.632565181,0.981524762,-0.563266198,0.46358331,-0.477578179,-0.209891293,-0.269437504,0.221637857,-0.128616681,-0.897174097,0.268489641,0.487738367,-0.237493322,-0.06092357,0.120606618,0.025295702,92.9,0
26420,-0.340776953,1.147028651,1.298867039,0.059237337,0.056439801,-0.980804605,0.718841056,-0.08408528,-0.425498355,-0.516080029,-0.180326506,0.030788555,0.327152395,-0.471096495,0.871332866,0.373757758,-0.005062966,-0.16313087,-0.0902394,0.125059642,-0.262255526,-0.673140646,-0.020690873,0.334578508,-0.153320758,0.071544128,0.247380994,0.098654629,1.78,0
26421,-2.643456318,0.619601444,1.467485746,0.881078824,-0.601050504,-0.61776802,1.600468465,-0.641533497,0.840456333,1.782521693,0.202663211,-0.47899498,-0.608455434,-0.49460396,1.661454451,-0.235425604,-0.372054003,-0.320958404,0.388204288,0.214453414,-0.794386595,-0.772071064,-0.374908721,0.687193722,0.333646771,-0.570529321,0.711426181,0.395549324,258.33,0
26421,1.196572885,-1.569508509,-0.037735303,-1.141611616,0.442372868,4.513790406,-1.960806052,1.211651852,0.631015901,0.272140027,-1.305894234,0.306960512,0.075771097,-1.118406067,-1.501794978,-1.666309448,0.272346404,1.147536258,0.25589169,-0.250112171,-0.561880816,-0.965114326,-0.019057851,1.072706923,0.279556119,1.082562323,0.016009187,0.025979251,75,0
26422,1.099531742,0.596789038,0.483058004,2.784165832,-0.03790342,0.003319959,-0.065695228,0.105076192,-0.561139529,0.216570402,1.085435523,0.860766609,0.135633151,-1.197794694,-1.526982162,0.634468958,0.447223294,0.418136779,-0.497978089,-0.100590329,-0.083193479,-0.060164792,-0.117840182,0.257503928,0.608203468,0.059384482,0.020404385,0.036233818,7.58,0
26427,1.277392366,0.193921153,-0.169096131,1.060318877,0.536943658,0.610173966,0.029236402,0.074892521,0.388550018,-0.118939744,-1.788391453,0.066000252,0.107807614,-0.018684075,0.007082814,-0.316379791,-0.244555416,-0.523368275,0.161793857,-0.160811846,-0.198228679,-0.309458451,-0.229007862,-1.320732871,0.852161818,-0.224607573,0.039504345,0.000424611,1,0
26427,1.364085563,-0.805040245,0.647718408,-0.921913451,-1.110406044,0.053913528,-1.159624787,0.157693188,-0.530408195,0.786329533,0.560527512,-0.46954032,-0.098804914,-0.204153267,0.527249487,1.939780348,-0.467209716,-0.028666607,0.822718923,0.124227046,0.381353907,0.972607874,-0.223120048,-0.46609903,0.486287091,-0.015085647,0.027143116,0.008509729,24.99,0
26428,-0.84439727,0.743886708,1.55231378,-0.578376526,0.872087412,0.08214249,0.510915877,0.313400904,-0.819875417,-0.896909147,1.847163745,0.855155605,0.056742486,-0.180743155,0.250527466,0.227448442,0.059385401,-0.61909853,-1.16785453,-0.092894107,-0.077474946,-0.331680508,-0.009882882,-0.336445845,-0.322285623,-0.017177459,0.066881837,0.103188868,0.89,0
26428,1.084611855,-0.613578018,0.07503035,0.384846643,1.168591414,4.422868214,-1.487859695,1.218688817,1.073731061,-0.148569793,-0.734437887,0.283069134,0.052123435,-0.513060645,0.342510043,0.5834774,-0.809014119,0.791889235,-0.080852878,0.09006582,0.149381599,0.454781777,-0.186743205,1.039306866,0.6074318,-0.163747104,0.090966225,0.044274835,55.81,0
26431,0.983776381,-1.041810192,0.732754496,0.740045324,-1.537743996,-0.379679776,-0.626794877,0.00774069,-0.231455428,0.666239058,-1.187475554,-0.784705742,-1.211901905,0.073944717,0.497711159,-1.356621693,0.027164152,1.641767561,-1.153496917,-0.312238644,-0.162961602,-0.266030702,-0.176527793,0.338722511,0.415430109,-0.2345328,0.03763085,0.059045436,170,0
26431,-0.505209775,0.964166439,1.749456989,0.052055553,-0.176594537,-0.748321118,0.606662946,0.063222052,-0.369426199,-0.34447955,0.223846858,-0.019548835,-0.516129251,0.289686008,1.109297541,-0.22885619,0.103709022,-0.920673862,-0.542581488,0.026914314,-0.168358545,-0.418699984,0.084870398,0.575054833,-0.351439031,0.069322934,0.278618939,0.122415981,4.49,0
26431,1.002352956,-0.516636008,0.549595599,-0.089177491,-0.867452123,-0.354421168,-0.356709592,0.162013315,0.322310466,-0.089651082,1.635661926,0.313341265,-1.415440631,0.671060134,0.955073567,0.328848454,-0.177561256,-0.246448649,-0.137691752,0.004766917,-0.001240836,-0.272936757,0.074189483,0.239942462,-0.095093818,0.899444686,-0.084541043,0.010914063,95,0
26432,-0.733610748,0.508029029,1.545250946,-1.414141536,-0.010120308,-0.624242093,0.436934567,0.175506929,-0.1106097,-0.53872349,0.755942098,0.043751473,-0.954507957,0.317762958,-0.061432031,0.937654845,-0.992032305,0.380845927,-0.268603575,0.063107386,-0.043454743,-0.220044911,-0.052298942,0.003409812,-0.348099513,0.724825934,0.237697154,0.162407119,21,0
26433,-0.417925721,1.043043854,1.567393339,-0.029925633,-0.061169978,-0.902928399,0.702649811,-0.068391659,-0.401434992,-0.312454608,-0.390854289,-0.025435196,0.074812203,0.133845056,0.843403922,0.195808369,-0.395078234,-0.358008931,0.013197249,0.101295868,-0.226879365,-0.591313889,-0.021277768,0.367480287,-0.192480842,0.071021498,0.265375996,0.121238177,2.67,0
26434,-1.723193361,3.415917231,-3.450871248,-0.735390342,4.198987495,2.428900084,2.200520728,-1.283201205,4.037238082,5.913859443,2.191438875,-1.621968098,-0.595728266,-6.571623341,1.810918769,-0.009612868,1.156937692,1.444033635,-0.491101994,3.039157645,-1.174709536,-0.568374248,-0.139198274,0.587941245,0.255051583,-0.599083446,0.292155578,-1.256464019,0.89,0
26434,-0.283367312,1.140017969,0.953257037,-0.138533474,0.482483845,-0.496061302,0.720769674,-0.044889218,-0.405873463,-0.522873317,-0.88456981,-0.114100706,0.719078536,-0.569934498,0.90544305,0.605712424,-0.32244061,0.079261505,0.222295499,0.169814765,-0.313745579,-0.806716707,-0.124635537,-0.494307295,-0.03330464,0.122424216,0.247578202,0.090788732,2.68,0
26434,0.862878612,-2.238133882,0.228921889,-0.968143012,-1.930135262,-0.24996901,-0.753457577,-0.126526995,-1.276337433,1.126931922,-1.332901825,-1.047030714,-0.066361368,-0.556953847,-0.350487473,-0.511215156,0.726427531,-0.147475912,0.265940785,0.31531054,-0.355014538,-1.289468822,-0.172544756,-0.161107127,0.126592224,-0.429289218,-0.014086414,0.079640307,349.8,0
26434,1.191093273,0.207069235,0.724301576,1.313697976,-0.495369745,-0.530228415,-0.0183821,-0.10189271,0.429130638,-0.183793853,-0.641215156,0.752178599,0.377842708,-0.151365867,-0.204849394,-0.288584663,-0.10164661,-0.600488423,0.048508446,-0.1208529,-0.263807532,-0.563896777,0.034224624,0.382674308,0.511687077,-0.546574721,0.042610939,0.029364183,9,0
26438,-0.73015628,0.663608216,2.517346647,0.083830894,0.096397907,0.002281265,0.67922909,-0.085920876,0.262331271,-0.764810383,-1.269770879,-0.086952078,-0.057208034,-0.667712051,-0.493383321,0.082733724,-0.650895404,0.175956518,-0.618496558,-0.015227413,0.073599911,0.502583589,-0.498499265,0.056921427,0.696377492,-0.311408873,-0.093246253,-0.154770458,19.88,0
26439,1.078917057,0.607952682,0.565357671,3.529688244,0.131610954,0.211803292,0.072752292,0.127337034,-1.426691952,1.422787306,0.495268739,-0.36440932,-1.080280461,0.683430511,-0.435412582,1.319885093,-1.070738057,0.555531704,-1.196090942,-0.162087938,0.152073285,0.230425575,-0.17040553,-0.023701,0.583179533,0.143743105,-0.034165701,0.010927022,33.37,0
26443,-3.500642195,-2.991981996,1.373626979,-0.447479537,0.019488988,0.068404911,0.321421606,0.35603988,0.800953004,-0.597897312,0.704462743,0.4950486,-0.64467278,-0.324230174,-0.516868626,0.550236955,-0.481914454,0.021871743,-0.426416016,0.625413565,0.003977401,-0.087580141,0.64631156,-0.247836721,0.096658315,0.898632076,0.322234557,0.622546409,500,0
26445,-1.129468025,0.066665339,2.514051569,1.204152943,-0.428700776,0.106925105,-0.263926221,0.359588204,0.1264196,-0.104416725,-1.18932468,-1.054860503,-0.894637947,0.010536292,2.150340605,0.509245347,-0.473689695,1.248440598,0.495398731,0.530391582,0.311947932,0.695269383,-0.060231663,-0.148160727,0.298754697,-0.007594032,0.326747328,0.171290626,100,0
26448,-0.467414417,0.929722606,0.413469033,0.222153581,2.681330514,3.863393692,0.229661384,1.020881755,-1.219038197,0.057393236,-0.559335699,-0.498468239,-0.087197356,0.187460209,0.149819346,1.414244325,-1.504990104,0.220178032,-1.236837296,-0.031299582,-0.133864071,-0.70622624,0.052192368,0.929982488,-0.41709939,-0.471360169,0.120588319,0.157892498,22.75,0
26449,0.969385723,-0.289051087,0.494422595,0.790809385,-0.714587104,-0.581952753,0.03506081,-0.035246035,0.088093552,-0.01828452,1.307307706,0.974712894,-0.432134592,0.360508347,-0.429301834,0.090701104,-0.276547379,-0.149782571,0.277977959,0.093918096,-0.109338009,-0.508159046,-0.027496161,0.549414991,0.263905068,0.171646194,-0.05243991,0.025217141,116.6,0
26449,1.129705338,-0.015527523,0.447038758,0.422285875,-0.197436834,0.233977261,-0.310090823,0.313833277,0.027272442,0.063051816,1.654018043,0.354283471,-1.461551468,0.821783497,1.018829044,-0.014428931,-0.016196367,-0.750760454,-0.54247756,-0.253140718,-0.168879186,-0.535104885,0.204723251,-0.337400035,-0.015995274,0.141975172,-0.010385699,-0.001572336,1.29,0
26452,-2.093149254,0.605193955,1.441450946,-1.373310966,-0.056442643,-0.98688262,0.763652395,-0.279090129,0.58782562,0.836259655,1.674657636,0.848004971,0.289825804,-0.462928872,-0.078820263,0.631329796,-1.058132266,-0.077772798,-0.471851365,0.030482101,-0.29386962,0.017577777,0.272608151,0.583048296,-0.162620207,0.679950288,0.30231276,0.161797863,40,0
26454,-0.539693087,0.154728113,1.234698566,-1.84948065,-0.201849302,-0.570389376,0.259419918,0.102788633,-1.523953255,0.339394231,1.557932587,-0.111596046,-0.23199662,0.032929242,-0.497784107,0.991771394,0.117846269,-1.291559875,-0.2433091,0.191838967,0.393109384,1.065134483,-0.089448463,0.248863524,-0.187100537,-0.32348218,0.358027396,0.193082391,28.85,0
